"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-11",104.7827,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2002-12",105.1623,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-01",105.5314,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-02",105.517,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-03",105.355,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-04",104.8645,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-05",104.1465,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-06",103.4704,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-07",103.1194,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-08",103.0599,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-09",103.1581,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-10",103.1387,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-11",102.8562,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2003-12",102.3476,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-01",102.0146,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.5207,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.1312,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.6635,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.0781,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.1136,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.4559,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8441,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.3991,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.101,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.7045,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.9091,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-01",103.0313,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-02",103.1618,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-03",103.2454,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-04",103.1846,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-05",103.193,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-06",103.4529,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-07",103.805,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-08",103.7236,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-09",103.676,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-10",104.633,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-11",105.4995,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2005-12",106.3517,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-01",106.9673,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-02",107.3155,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-03",107.4783,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-04",107.6714,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-05",107.6116,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-06",107.3306,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-07",107.1004,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-08",107.0769,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-09",107.2949,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-10",107.3896,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-11",107.4193,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2006-12",107.6025,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-01",107.785,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-02",107.827,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-03",107.6223,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-04",107.2239,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-05",106.6797,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-06",105.9945,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-07",105.0701,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-08",104.0882,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-09",103.2273,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.234,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.5872,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.1408,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.6039,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.3557,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3043,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.0682,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.59799,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.11051,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.61919,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.42159,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.84563,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.99087,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.23058,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.48916,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-01",94.7339,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-02",94.0452,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-03",93.66702,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-04",93.82304,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-05",94.18867,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-06",94.3727,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-07",94.65917,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-08",95.42062,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.32819,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.89904,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.09907,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.07404,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.21812,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.46051,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.69194,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.12634,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.56601,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.04118,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.43743,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.6918,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.83278,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.82662,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.0405,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.3761,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.7939,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.045,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.9244,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.456,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1143,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.98367,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.73058,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.03682,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.28856,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.79353,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.38818,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.33543,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.48832,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.71188,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.86448,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.07773,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.23464,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.1592,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.02991,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.71691,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.17978,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-10",96.81408,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.11591,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.04078,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.80243,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.2637,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.61118,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.75967,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.64235,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.33085,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.1189,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.29697,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.9278,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.7356,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.1127,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.1913,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0638,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9722,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.0335,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0623,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.013,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9512,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0695,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.279,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.5279,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.8934,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2326,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.3201,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0795,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7642,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.5271,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.1318,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6257,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6683,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9232,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.3576,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6854,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.8389,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.5743,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.056,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4839,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.83972,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.72758,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1386,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6977,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9901,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2115,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.4049,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.7766,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.0329,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.3173,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.6522,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.8892,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.0119,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.9665,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.9077,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.9084,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.0193,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.0994,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.008,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.8933,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.8138,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5515,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.0604,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9967,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.432,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.8831,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.0511,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1427,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2655,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.4369,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.4956,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.3994,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.1332,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.9393,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.0468,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.2615,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.4621,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.4865,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.3672,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.3744,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.296,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.4038,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.525,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.2702,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.1537,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.3379,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.5825,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.5634,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-02",103.0981,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.8625,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-04",100.1586,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-05",99.14278,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.26809,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.21254,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.46506,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.58916,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.20538,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-11",97.33698,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.09587,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.12769,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.22897,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.24815,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.58847,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.34972,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-06",99.42419,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.1382,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.6946,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.3248,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.195,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.5664,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.6919,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.7852,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.8312,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.7932,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.6648,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.5403,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.3506,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.0853,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.0158,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.108,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.2229,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.2541,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.2094,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.1468,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.0227,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-05",101.8198,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-06",101.5729,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-07",101.3097,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.0686,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.8663,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.6769,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.5688,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.5992,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.6594,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-02",100.7075,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-03",100.7077,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.6476,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.5711,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-06",100.442,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-07",100.2855,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.1209,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.95433,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.61551,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.15372,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.68504,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.32972,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.12369,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.07887,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.25816,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.4924,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.72559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.84615,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.91259,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.00017,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.06892,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.13826,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.15273,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.17477,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.27205,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.33141,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.3222,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.30249,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.32986,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.38284,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.49744,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.61584,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.66836,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.68459,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.74083,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.81275,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.85027,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.80392,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.65295,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.41885,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.25078,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.16805,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.1954,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.21631,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.27338,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.41634,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.67779,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.89738,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.0177,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.1265,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.2388,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.2855,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.2969,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.3551,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.4197,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.4984,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5823,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6989,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.795,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.8168,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9087,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.064,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.2623,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.4778,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.5471,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.4447,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1488,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7761,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.386,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.92735,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.49739,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.11224,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.84181,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.60498,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.27619,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.79115,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.21343,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.82619,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.79222,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.82008,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.65692,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.454,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.17593,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.96749,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.80903,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.85591,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.20374,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.71033,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.30342,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.8674,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.37123,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.86166,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.28719,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.56476,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.67867,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.63241,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.43311,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.20337,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.95438,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.6519,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.59627,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.80721,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.07944,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.23062,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.32072,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.40254,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.36603,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.31532,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.27754,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.12235,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.92754,
