geoName,Home Equity,year
Connecticut,0,2019-03-31
Delaware,0,2019-03-31
District of Columbia,0,2019-03-31
Florida,0,2019-03-31
Georgia,0,2019-03-31
Hawaii,0,2019-03-31
Idaho,100,2019-03-31
Illinois,9,2019-03-31
Indiana,0,2019-03-31
Iowa,0,2019-03-31
Kansas,0,2019-03-31
Kentucky,0,2019-03-31
Louisiana,0,2019-03-31
Maine,0,2019-03-31
Maryland,0,2019-03-31
Massachusetts,34,2019-03-31
Michigan,0,2019-03-31
Minnesota,24,2019-03-31
Mississippi,0,2019-03-31
Missouri,0,2019-03-31
Montana,0,2019-03-31
Nebraska,0,2019-03-31
Nevada,0,2019-03-31
New Hampshire,0,2019-03-31
New Jersey,41,2019-03-31
New Mexico,0,2019-03-31
New York,0,2019-03-31
North Carolina,12,2019-03-31
North Dakota,0,2019-03-31
Ohio,0,2019-03-31
Oklahoma,0,2019-03-31
Oregon,0,2019-03-31
Pennsylvania,0,2019-03-31
Rhode Island,0,2019-03-31
South Carolina,32,2019-03-31
South Dakota,0,2019-03-31
Tennessee,22,2019-03-31
Texas,14,2019-03-31
Utah,0,2019-03-31
Vermont,0,2019-03-31
Virginia,0,2019-03-31
Washington,18,2019-03-31
West Virginia,0,2019-03-31
Wisconsin,0,2019-03-31
Wyoming,0,2019-03-31
Alabama,0,2019-04-30
Alaska,0,2019-04-30
Arizona,0,2019-04-30
Arkansas,0,2019-04-30
California,8,2019-04-30
Colorado,19,2019-04-30
Connecticut,30,2019-04-30
Delaware,0,2019-04-30
District of Columbia,88,2019-04-30
Florida,0,2019-04-30
Georgia,11,2019-04-30
Hawaii,0,2019-04-30
Idaho,0,2019-04-30
Illinois,16,2019-04-30
Indiana,0,2019-04-30
Iowa,0,2019-04-30
Kansas,0,2019-04-30
Kentucky,0,2019-04-30
Louisiana,0,2019-04-30
Maine,0,2019-04-30
Maryland,0,2019-04-30
Massachusetts,15,2019-04-30
Michigan,13,2019-04-30
Minnesota,0,2019-04-30
Mississippi,0,2019-04-30
Missouri,0,2019-04-30
Montana,0,2019-04-30
Nebraska,0,2019-04-30
Nevada,0,2019-04-30
New Hampshire,0,2019-04-30
New Jersey,12,2019-04-30
New Mexico,69,2019-04-30
New York,24,2019-04-30
North Carolina,22,2019-04-30
North Dakota,0,2019-04-30
Ohio,0,2019-04-30
Oklahoma,0,2019-04-30
Oregon,28,2019-04-30
Pennsylvania,0,2019-04-30
Rhode Island,0,2019-04-30
South Carolina,0,2019-04-30
South Dakota,0,2019-04-30
Tennessee,0,2019-04-30
Texas,20,2019-04-30
Utah,0,2019-04-30
Vermont,0,2019-04-30
Virginia,12,2019-04-30
Washington,15,2019-04-30
West Virginia,100,2019-04-30
Wisconsin,0,2019-04-30
Wyoming,0,2019-04-30
Alabama,55,2019-05-31
Alaska,0,2019-05-31
Arizona,0,2019-05-31
Arkansas,100,2019-05-31
California,10,2019-05-31
Colorado,0,2019-05-31
Connecticut,0,2019-05-31
Delaware,0,2019-05-31
District of Columbia,0,2019-05-31
Florida,10,2019-05-31
Georgia,0,2019-05-31
Hawaii,0,2019-05-31
Idaho,0,2019-05-31
Illinois,15,2019-05-31
Indiana,39,2019-05-31
Iowa,0,2019-05-31
Kansas,0,2019-05-31
Kentucky,0,2019-05-31
Louisiana,0,2019-05-31
Maine,0,2019-05-31
Maryland,0,2019-05-31
Massachusetts,53,2019-05-31
Michigan,0,2019-05-31
Minnesota,0,2019-05-31
Mississippi,0,2019-05-31
Missouri,0,2019-05-31
Montana,0,2019-05-31
Nebraska,0,2019-05-31
Nevada,0,2019-05-31
New Hampshire,0,2019-05-31
New Jersey,20,2019-05-31
New Mexico,0,2019-05-31
New York,25,2019-05-31
North Carolina,0,2019-05-31
North Dakota,0,2019-05-31
Ohio,19,2019-05-31
Oklahoma,0,2019-05-31
Oregon,0,2019-05-31
Pennsylvania,34,2019-05-31
Rhode Island,0,2019-05-31
South Carolina,0,2019-05-31
South Dakota,0,2019-05-31
Tennessee,0,2019-05-31
Texas,14,2019-05-31
Utah,0,2019-05-31
Vermont,0,2019-05-31
Virginia,22,2019-05-31
Washington,26,2019-05-31
West Virginia,0,2019-05-31
Wisconsin,0,2019-05-31
Wyoming,0,2019-05-31
Alabama,0,2019-06-30
Alaska,0,2019-06-30
Arizona,56,2019-06-30
Arkansas,0,2019-06-30
California,9,2019-06-30
Colorado,29,2019-06-30
Connecticut,48,2019-06-30
Delaware,0,2019-06-30
District of Columbia,0,2019-06-30
Florida,33,2019-06-30
Georgia,16,2019-06-30
Hawaii,0,2019-06-30
Idaho,0,2019-06-30
Illinois,13,2019-06-30
Indiana,0,2019-06-30
Iowa,0,2019-06-30
Kansas,0,2019-06-30
Kentucky,0,2019-06-30
Louisiana,0,2019-06-30
Maine,0,2019-06-30
Maryland,57,2019-06-30
Massachusetts,23,2019-06-30
Michigan,0,2019-06-30
Minnesota,32,2019-06-30
Mississippi,0,2019-06-30
Missouri,98,2019-06-30
Montana,0,2019-06-30
Nebraska,0,2019-06-30
Nevada,61,2019-06-30
New Hampshire,0,2019-06-30
New Jersey,18,2019-06-30
New Mexico,100,2019-06-30
New York,15,2019-06-30
North Carolina,35,2019-06-30
North Dakota,0,2019-06-30
Ohio,16,2019-06-30
Oklahoma,0,2019-06-30
Oregon,0,2019-06-30
Pennsylvania,15,2019-06-30
Rhode Island,0,2019-06-30
South Carolina,42,2019-06-30
South Dakota,0,2019-06-30
Tennessee,0,2019-06-30
Texas,6,2019-06-30
Utah,0,2019-06-30
Vermont,0,2019-06-30
Virginia,0,2019-06-30
Washington,0,2019-06-30
West Virginia,0,2019-06-30
Wisconsin,0,2019-06-30
Wyoming,0,2019-06-30
Alabama,0,2019-07-31
Alaska,0,2019-07-31
Arizona,0,2019-07-31
Arkansas,0,2019-07-31
California,6,2019-07-31
Colorado,0,2019-07-31
Connecticut,0,2019-07-31
Delaware,0,2019-07-31
District of Columbia,0,2019-07-31
Florida,22,2019-07-31
Georgia,43,2019-07-31
Hawaii,0,2019-07-31
Idaho,0,2019-07-31
Illinois,0,2019-07-31
Indiana,0,2019-07-31
Iowa,100,2019-07-31
Kansas,0,2019-07-31
Kentucky,0,2019-07-31
Louisiana,68,2019-07-31
Maine,0,2019-07-31
Maryland,0,2019-07-31
Massachusetts,32,2019-07-31
Michigan,28,2019-07-31
Minnesota,86,2019-07-31
Mississippi,0,2019-07-31
Missouri,0,2019-07-31
Montana,0,2019-07-31
Nebraska,0,2019-07-31
Nevada,0,2019-07-31
New Hampshire,0,2019-07-31
New Jersey,50,2019-07-31
New Mexico,0,2019-07-31
New York,30,2019-07-31
North Carolina,0,2019-07-31
North Dakota,0,2019-07-31
Ohio,0,2019-07-31
Oklahoma,0,2019-07-31
Oregon,0,2019-07-31
Pennsylvania,0,2019-07-31
Rhode Island,0,2019-07-31
South Carolina,0,2019-07-31
South Dakota,0,2019-07-31
Tennessee,0,2019-07-31
Texas,16,2019-07-31
Utah,0,2019-07-31
Vermont,0,2019-07-31
Virginia,26,2019-07-31
Washington,0,2019-07-31
West Virginia,0,2019-07-31
Wisconsin,0,2019-07-31
Wyoming,0,2019-07-31
Alabama,14,2019-08-31
Alaska,100,2019-08-31
Arizona,0,2019-08-31
Arkansas,0,2019-08-31
California,1,2019-08-31
Colorado,0,2019-08-31
Connecticut,0,2019-08-31
Delaware,0,2019-08-31
District of Columbia,0,2019-08-31
Florida,0,2019-08-31
Georgia,5,2019-08-31
Hawaii,0,2019-08-31
Idaho,39,2019-08-31
Illinois,0,2019-08-31
Indiana,0,2019-08-31
Iowa,0,2019-08-31
Kansas,0,2019-08-31
Kentucky,0,2019-08-31
Louisiana,0,2019-08-31
Maine,0,2019-08-31
Maryland,0,2019-08-31
Massachusetts,0,2019-08-31
Michigan,6,2019-08-31
Minnesota,0,2019-08-31
Mississippi,0,2019-08-31
Missouri,0,2019-08-31
Montana,0,2019-08-31
Nebraska,0,2019-08-31
Nevada,0,2019-08-31
New Hampshire,0,2019-08-31
New Jersey,6,2019-08-31
New Mexico,0,2019-08-31
New York,9,2019-08-31
North Carolina,5,2019-08-31
North Dakota,0,2019-08-31
Ohio,0,2019-08-31
Oklahoma,0,2019-08-31
Oregon,0,2019-08-31
Pennsylvania,4,2019-08-31
Rhode Island,0,2019-08-31
South Carolina,0,2019-08-31
South Dakota,0,2019-08-31
Tennessee,9,2019-08-31
Texas,4,2019-08-31
Utah,0,2019-08-31
Vermont,0,2019-08-31
Virginia,0,2019-08-31
Washington,0,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,0,2019-08-31
Wyoming,0,2019-08-31
Alabama,0,2019-09-30
Alaska,0,2019-09-30
Arizona,0,2019-09-30
Arkansas,0,2019-09-30
California,0,2019-09-30
Colorado,0,2019-09-30
Connecticut,0,2019-09-30
Delaware,0,2019-09-30
District of Columbia,0,2019-09-30
Florida,0,2019-09-30
Georgia,0,2019-09-30
Hawaii,0,2019-09-30
Idaho,0,2019-09-30
Illinois,20,2019-09-30
Indiana,0,2019-09-30
Iowa,0,2019-09-30
Kansas,0,2019-09-30
Kentucky,0,2019-09-30
Louisiana,0,2019-09-30
Maine,0,2019-09-30
Maryland,0,2019-09-30
Massachusetts,0,2019-09-30
Michigan,0,2019-09-30
Minnesota,0,2019-09-30
Mississippi,0,2019-09-30
Missouri,17,2019-09-30
Montana,0,2019-09-30
Nebraska,100,2019-09-30
Nevada,0,2019-09-30
New Hampshire,0,2019-09-30
New Jersey,0,2019-09-30
New Mexico,0,2019-09-30
New York,20,2019-09-30
North Carolina,9,2019-09-30
North Dakota,0,2019-09-30
Ohio,16,2019-09-30
Oklahoma,0,2019-09-30
Oregon,0,2019-09-30
Pennsylvania,15,2019-09-30
Rhode Island,0,2019-09-30
South Carolina,0,2019-09-30
South Dakota,0,2019-09-30
Tennessee,0,2019-09-30
Texas,9,2019-09-30
Utah,31,2019-09-30
Vermont,0,2019-09-30
Virginia,0,2019-09-30
Washington,0,2019-09-30
West Virginia,0,2019-09-30
Wisconsin,0,2019-09-30
Wyoming,0,2019-09-30
Alabama,0,2019-10-31
Alaska,0,2019-10-31
Arizona,0,2019-10-31
Arkansas,0,2019-10-31
California,36,2019-10-31
Colorado,49,2019-10-31
Connecticut,78,2019-10-31
Delaware,0,2019-10-31
District of Columbia,0,2019-10-31
Florida,28,2019-10-31
Georgia,28,2019-10-31
Hawaii,0,2019-10-31
Idaho,0,2019-10-31
Illinois,22,2019-10-31
Indiana,0,2019-10-31
Iowa,0,2019-10-31
Kansas,0,2019-10-31
Kentucky,0,2019-10-31
Louisiana,0,2019-10-31
Maine,0,2019-10-31
Maryland,0,2019-10-31
Massachusetts,0,2019-10-31
Michigan,31,2019-10-31
Minnesota,51,2019-10-31
Mississippi,0,2019-10-31
Missouri,0,2019-10-31
Montana,0,2019-10-31
Nebraska,0,2019-10-31
Nevada,100,2019-10-31
New Hampshire,0,2019-10-31
New Jersey,0,2019-10-31
New Mexico,0,2019-10-31
New York,24,2019-10-31
North Carolina,0,2019-10-31
North Dakota,0,2019-10-31
Ohio,0,2019-10-31
Oklahoma,0,2019-10-31
Oregon,0,2019-10-31
Pennsylvania,23,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,0,2019-10-31
South Dakota,0,2019-10-31
Tennessee,46,2019-10-31
Texas,0,2019-10-31
Utah,0,2019-10-31
Vermont,0,2019-10-31
Virginia,62,2019-10-31
Washington,0,2019-10-31
West Virginia,0,2019-10-31
Wisconsin,0,2019-10-31
Wyoming,0,2019-10-31
Alabama,0,2019-11-30
Alaska,100,2019-11-30
Arizona,0,2019-11-30
Arkansas,0,2019-11-30
California,1,2019-11-30
Colorado,0,2019-11-30
Connecticut,0,2019-11-30
Delaware,0,2019-11-30
District of Columbia,0,2019-11-30
Florida,0,2019-11-30
Georgia,5,2019-11-30
Hawaii,0,2019-11-30
Idaho,0,2019-11-30
Illinois,0,2019-11-30
Indiana,0,2019-11-30
Iowa,0,2019-11-30
Kansas,0,2019-11-30
Kentucky,0,2019-11-30
Louisiana,0,2019-11-30
Maine,0,2019-11-30
Maryland,8,2019-11-30
Massachusetts,7,2019-11-30
Michigan,5,2019-11-30
Minnesota,8,2019-11-30
Mississippi,0,2019-11-30
Missouri,0,2019-11-30
Montana,0,2019-11-30
Nebraska,0,2019-11-30
Nevada,0,2019-11-30
New Hampshire,0,2019-11-30
New Jersey,10,2019-11-30
New Mexico,0,2019-11-30
New York,2,2019-11-30
North Carolina,0,2019-11-30
North Dakota,0,2019-11-30
Ohio,0,2019-11-30
Oklahoma,0,2019-11-30
Oregon,0,2019-11-30
Pennsylvania,4,2019-11-30
Rhode Island,0,2019-11-30
South Carolina,0,2019-11-30
South Dakota,0,2019-11-30
Tennessee,0,2019-11-30
Texas,3,2019-11-30
Utah,0,2019-11-30
Vermont,0,2019-11-30
Virginia,5,2019-11-30
Washington,0,2019-11-30
West Virginia,0,2019-11-30
Wisconsin,0,2019-11-30
Wyoming,0,2019-11-30
Alabama,92,2019-12-31
Alaska,0,2019-12-31
Arizona,0,2019-12-31
Arkansas,0,2019-12-31
California,28,2019-12-31
Colorado,64,2019-12-31
Connecticut,100,2019-12-31
Delaware,0,2019-12-31
District of Columbia,0,2019-12-31
Florida,34,2019-12-31
Georgia,0,2019-12-31
Hawaii,0,2019-12-31
Idaho,0,2019-12-31
Illinois,28,2019-12-31
Indiana,0,2019-12-31
Iowa,0,2019-12-31
Kansas,0,2019-12-31
Kentucky,0,2019-12-31
Louisiana,0,2019-12-31
Maine,0,2019-12-31
Maryland,0,2019-12-31
Massachusetts,50,2019-12-31
Michigan,0,2019-12-31
Minnesota,66,2019-12-31
Mississippi,0,2019-12-31
Missouri,65,2019-12-31
Montana,0,2019-12-31
Nebraska,0,2019-12-31
Nevada,0,2019-12-31
New Hampshire,0,2019-12-31
New Jersey,79,2019-12-31
New Mexico,0,2019-12-31
New York,32,2019-12-31
North Carolina,69,2019-12-31
North Dakota,0,2019-12-31
Ohio,0,2019-12-31
Oklahoma,0,2019-12-31
Oregon,0,2019-12-31
Pennsylvania,59,2019-12-31
Rhode Island,0,2019-12-31
South Carolina,87,2019-12-31
South Dakota,0,2019-12-31
Tennessee,58,2019-12-31
Texas,26,2019-12-31
Utah,0,2019-12-31
Vermont,0,2019-12-31
Virginia,0,2019-12-31
Washington,99,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,0,2019-12-31
Wyoming,0,2019-12-31
Alabama,0,2020-01-31
Alaska,0,2020-01-31
Arizona,18,2020-01-31
Arkansas,0,2020-01-31
California,3,2020-01-31
Colorado,0,2020-01-31
Connecticut,0,2020-01-31
Delaware,0,2020-01-31
District of Columbia,0,2020-01-31
Florida,0,2020-01-31
Georgia,12,2020-01-31
Hawaii,100,2020-01-31
Idaho,0,2020-01-31
Illinois,9,2020-01-31
Indiana,21,2020-01-31
Iowa,0,2020-01-31
Kansas,0,2020-01-31
Kentucky,0,2020-01-31
Louisiana,0,2020-01-31
Maine,0,2020-01-31
Maryland,0,2020-01-31
Massachusetts,33,2020-01-31
Michigan,0,2020-01-31
Minnesota,23,2020-01-31
Mississippi,0,2020-01-31
Missouri,0,2020-01-31
Montana,0,2020-01-31
Nebraska,66,2020-01-31
Nevada,0,2020-01-31
New Hampshire,0,2020-01-31
New Jersey,0,2020-01-31
New Mexico,69,2020-01-31
New York,21,2020-01-31
North Carolina,22,2020-01-31
North Dakota,0,2020-01-31
Ohio,0,2020-01-31
Oklahoma,40,2020-01-31
Oregon,31,2020-01-31
Pennsylvania,10,2020-01-31
Rhode Island,0,2020-01-31
South Carolina,0,2020-01-31
South Dakota,0,2020-01-31
Tennessee,0,2020-01-31
Texas,8,2020-01-31
Utah,40,2020-01-31
Vermont,0,2020-01-31
Virginia,0,2020-01-31
Washington,32,2020-01-31
West Virginia,0,2020-01-31
Wisconsin,0,2020-01-31
Wyoming,0,2020-01-31
Alabama,55,2020-02-29
Alaska,0,2020-02-29
Arizona,0,2020-02-29
Arkansas,0,2020-02-29
California,3,2020-02-29
Colorado,18,2020-02-29
Connecticut,27,2020-02-29
Delaware,0,2020-02-29
District of Columbia,100,2020-02-29
Florida,10,2020-02-29
Georgia,9,2020-02-29
Hawaii,0,2020-02-29
Idaho,0,2020-02-29
Illinois,8,2020-02-29
Indiana,0,2020-02-29
Iowa,0,2020-02-29
Kansas,0,2020-02-29
Kentucky,0,2020-02-29
Louisiana,0,2020-02-29
Maine,0,2020-02-29
Maryland,0,2020-02-29
Massachusetts,14,2020-02-29
Michigan,23,2020-02-29
Minnesota,0,2020-02-29
Mississippi,0,2020-02-29
Missouri,19,2020-02-29
Montana,0,2020-02-29
Nebraska,0,2020-02-29
Nevada,0,2020-02-29
New Hampshire,0,2020-02-29
New Jersey,11,2020-02-29
New Mexico,0,2020-02-29
New York,0,2020-02-29
North Carolina,10,2020-02-29
North Dakota,0,2020-02-29
Ohio,0,2020-02-29
Oklahoma,36,2020-02-29
Oregon,0,2020-02-29
Pennsylvania,18,2020-02-29
Rhode Island,0,2020-02-29
South Carolina,0,2020-02-29
South Dakota,0,2020-02-29
Tennessee,0,2020-02-29
Texas,11,2020-02-29
Utah,0,2020-02-29
Vermont,0,2020-02-29
Virginia,0,2020-02-29
Washington,0,2020-02-29
West Virginia,0,2020-02-29
Wisconsin,0,2020-02-29
Wyoming,0,2020-02-29
Alabama,0,2020-03-31
Alaska,0,2020-03-31
Arizona,0,2020-03-31
Arkansas,0,2020-03-31
California,12,2020-03-31
Colorado,0,2020-03-31
Connecticut,32,2020-03-31
Delaware,0,2020-03-31
District of Columbia,0,2020-03-31
Florida,24,2020-03-31
Georgia,35,2020-03-31
Hawaii,0,2020-03-31
Idaho,0,2020-03-31
Illinois,0,2020-03-31
Indiana,0,2020-03-31
Iowa,0,2020-03-31
Kansas,0,2020-03-31
Kentucky,0,2020-03-31
Louisiana,0,2020-03-31
Maine,0,2020-03-31
Maryland,0,2020-03-31
Massachusetts,0,2020-03-31
Michigan,13,2020-03-31
Minnesota,0,2020-03-31
Mississippi,0,2020-03-31
Missouri,0,2020-03-31
Montana,0,2020-03-31
Nebraska,0,2020-03-31
Nevada,44,2020-03-31
New Hampshire,0,2020-03-31
New Jersey,13,2020-03-31
New Mexico,0,2020-03-31
New York,17,2020-03-31
North Carolina,0,2020-03-31
North Dakota,0,2020-03-31
Ohio,22,2020-03-31
Oklahoma,0,2020-03-31
Oregon,31,2020-03-31
Pennsylvania,30,2020-03-31
Rhode Island,0,2020-03-31
South Carolina,0,2020-03-31
South Dakota,0,2020-03-31
Tennessee,0,2020-03-31
Texas,9,2020-03-31
Utah,41,2020-03-31
Vermont,0,2020-03-31
Virginia,0,2020-03-31
Washington,0,2020-03-31
West Virginia,100,2020-03-31
Wisconsin,23,2020-03-31
Wyoming,0,2020-03-31
Alabama,26,2020-04-30
Alaska,100,2020-04-30
Arizona,0,2020-04-30
Arkansas,0,2020-04-30
California,0,2020-04-30
Colorado,0,2020-04-30
Connecticut,25,2020-04-30
Delaware,0,2020-04-30
District of Columbia,58,2020-04-30
Florida,0,2020-04-30
Georgia,5,2020-04-30
Hawaii,0,2020-04-30
Idaho,0,2020-04-30
Illinois,0,2020-04-30
Indiana,0,2020-04-30
Iowa,0,2020-04-30
Kansas,0,2020-04-30
Kentucky,0,2020-04-30
Louisiana,0,2020-04-30
Maine,0,2020-04-30
Maryland,0,2020-04-30
Massachusetts,0,2020-04-30
Michigan,6,2020-04-30
Minnesota,0,2020-04-30
Mississippi,0,2020-04-30
Missouri,19,2020-04-30
Montana,0,2020-04-30
Nebraska,0,2020-04-30
Nevada,0,2020-04-30
New Hampshire,0,2020-04-30
New Jersey,5,2020-04-30
New Mexico,0,2020-04-30
New York,4,2020-04-30
North Carolina,5,2020-04-30
North Dakota,0,2020-04-30
Ohio,0,2020-04-30
Oklahoma,0,2020-04-30
Oregon,0,2020-04-30
Pennsylvania,0,2020-04-30
Rhode Island,0,2020-04-30
South Carolina,12,2020-04-30
South Dakota,0,2020-04-30
Tennessee,8,2020-04-30
Texas,7,2020-04-30
Utah,17,2020-04-30
Vermont,0,2020-04-30
Virginia,6,2020-04-30
Washington,0,2020-04-30
West Virginia,0,2020-04-30
Wisconsin,0,2020-04-30
Wyoming,0,2020-04-30
Alabama,0,2020-05-31
Alaska,0,2020-05-31
Arizona,0,2020-05-31
Arkansas,0,2020-05-31
California,11,2020-05-31
Colorado,0,2020-05-31
Connecticut,0,2020-05-31
Delaware,0,2020-05-31
District of Columbia,0,2020-05-31
Florida,10,2020-05-31
Georgia,0,2020-05-31
Hawaii,0,2020-05-31
Idaho,0,2020-05-31
Illinois,0,2020-05-31
Indiana,0,2020-05-31
Iowa,0,2020-05-31
Kansas,0,2020-05-31
Kentucky,62,2020-05-31
Louisiana,0,2020-05-31
Maine,0,2020-05-31
Maryland,0,2020-05-31
Massachusetts,29,2020-05-31
Michigan,0,2020-05-31
Minnesota,41,2020-05-31
Mississippi,0,2020-05-31
Missouri,0,2020-05-31
Montana,0,2020-05-31
Nebraska,0,2020-05-31
Nevada,0,2020-05-31
New Hampshire,0,2020-05-31
New Jersey,22,2020-05-31
New Mexico,0,2020-05-31
New York,19,2020-05-31
North Carolina,0,2020-05-31
North Dakota,0,2020-05-31
Ohio,0,2020-05-31
Oklahoma,0,2020-05-31
Oregon,0,2020-05-31
Pennsylvania,35,2020-05-31
Rhode Island,0,2020-05-31
South Carolina,100,2020-05-31
South Dakota,0,2020-05-31
Tennessee,36,2020-05-31
Texas,8,2020-05-31
Utah,74,2020-05-31
Vermont,0,2020-05-31
Virginia,0,2020-05-31
Washington,57,2020-05-31
West Virginia,0,2020-05-31
Wisconsin,42,2020-05-31
Wyoming,0,2020-05-31
Alabama,0,2020-06-30
Alaska,0,2020-06-30
Arizona,8,2020-06-30
Arkansas,0,2020-06-30
California,9,2020-06-30
Colorado,0,2020-06-30
Connecticut,0,2020-06-30
Delaware,0,2020-06-30
District of Columbia,0,2020-06-30
Florida,8,2020-06-30
Georgia,10,2020-06-30
Hawaii,0,2020-06-30
Idaho,0,2020-06-30
Illinois,4,2020-06-30
Indiana,0,2020-06-30
Iowa,0,2020-06-30
Kansas,0,2020-06-30
Kentucky,0,2020-06-30
Louisiana,0,2020-06-30
Maine,0,2020-06-30
Maryland,9,2020-06-30
Massachusetts,0,2020-06-30
Michigan,0,2020-06-30
Minnesota,10,2020-06-30
Mississippi,0,2020-06-30
Missouri,0,2020-06-30
Montana,0,2020-06-30
Nebraska,0,2020-06-30
Nevada,0,2020-06-30
New Hampshire,0,2020-06-30
New Jersey,6,2020-06-30
New Mexico,0,2020-06-30
New York,10,2020-06-30
North Carolina,5,2020-06-30
North Dakota,0,2020-06-30
Ohio,5,2020-06-30
Oklahoma,0,2020-06-30
Oregon,14,2020-06-30
Pennsylvania,0,2020-06-30
Rhode Island,0,2020-06-30
South Carolina,0,2020-06-30
South Dakota,0,2020-06-30
Tennessee,0,2020-06-30
Texas,2,2020-06-30
Utah,19,2020-06-30
Vermont,100,2020-06-30
Virginia,12,2020-06-30
Washington,0,2020-06-30
West Virginia,0,2020-06-30
Wisconsin,11,2020-06-30
Wyoming,0,2020-06-30
Alabama,0,2020-07-31
Alaska,0,2020-07-31
Arizona,0,2020-07-31
Arkansas,0,2020-07-31
California,21,2020-07-31
Colorado,0,2020-07-31
Connecticut,0,2020-07-31
Delaware,0,2020-07-31
District of Columbia,0,2020-07-31
Florida,0,2020-07-31
Georgia,30,2020-07-31
Hawaii,0,2020-07-31
Idaho,0,2020-07-31
Illinois,26,2020-07-31
Indiana,0,2020-07-31
Iowa,0,2020-07-31
Kansas,0,2020-07-31
Kentucky,0,2020-07-31
Louisiana,0,2020-07-31
Maine,0,2020-07-31
Maryland,56,2020-07-31
Massachusetts,0,2020-07-31
Michigan,0,2020-07-31
Minnesota,0,2020-07-31
Mississippi,0,2020-07-31
Missouri,0,2020-07-31
Montana,0,2020-07-31
Nebraska,100,2020-07-31
Nevada,0,2020-07-31
New Hampshire,0,2020-07-31
New Jersey,36,2020-07-31
New Mexico,97,2020-07-31
New York,8,2020-07-31
North Carolina,32,2020-07-31
North Dakota,0,2020-07-31
Ohio,16,2020-07-31
Oklahoma,0,2020-07-31
Oregon,0,2020-07-31
Pennsylvania,14,2020-07-31
Rhode Island,0,2020-07-31
South Carolina,0,2020-07-31
South Dakota,0,2020-07-31
Tennessee,0,2020-07-31
Texas,6,2020-07-31
Utah,59,2020-07-31
Vermont,0,2020-07-31
Virginia,0,2020-07-31
Washington,48,2020-07-31
West Virginia,0,2020-07-31
Wisconsin,0,2020-07-31
Wyoming,0,2020-07-31
Alabama,0,2020-08-31
Alaska,0,2020-08-31
Arizona,0,2020-08-31
Arkansas,0,2020-08-31
California,6,2020-08-31
Colorado,0,2020-08-31
Connecticut,0,2020-08-31
Delaware,0,2020-08-31
District of Columbia,0,2020-08-31
Florida,16,2020-08-31
Georgia,7,2020-08-31
Hawaii,0,2020-08-31
Idaho,0,2020-08-31
Illinois,0,2020-08-31
Indiana,0,2020-08-31
Iowa,0,2020-08-31
Kansas,0,2020-08-31
Kentucky,0,2020-08-31
Louisiana,23,2020-08-31
Maine,0,2020-08-31
Maryland,0,2020-08-31
Massachusetts,0,2020-08-31
Michigan,9,2020-08-31
Minnesota,0,2020-08-31
Mississippi,0,2020-08-31
Missouri,15,2020-08-31
Montana,100,2020-08-31
Nebraska,0,2020-08-31
Nevada,0,2020-08-31
New Hampshire,0,2020-08-31
New Jersey,0,2020-08-31
New Mexico,0,2020-08-31
New York,4,2020-08-31
North Carolina,8,2020-08-31
North Dakota,0,2020-08-31
Ohio,0,2020-08-31
Oklahoma,0,2020-08-31
Oregon,0,2020-08-31
Pennsylvania,7,2020-08-31
Rhode Island,0,2020-08-31
South Carolina,0,2020-08-31
South Dakota,0,2020-08-31
Tennessee,13,2020-08-31
Texas,6,2020-08-31
Utah,0,2020-08-31
Vermont,0,2020-08-31
Virginia,9,2020-08-31
Washington,0,2020-08-31
West Virginia,0,2020-08-31
Wisconsin,15,2020-08-31
Wyoming,0,2020-08-31
Alabama,0,2020-09-30
Alaska,0,2020-09-30
Arizona,0,2020-09-30
Arkansas,0,2020-09-30
California,6,2020-09-30
Colorado,0,2020-09-30
Connecticut,0,2020-09-30
Delaware,0,2020-09-30
District of Columbia,0,2020-09-30
Florida,5,2020-09-30
Georgia,10,2020-09-30
Hawaii,0,2020-09-30
Idaho,0,2020-09-30
Illinois,9,2020-09-30
Indiana,0,2020-09-30
Iowa,0,2020-09-30
Kansas,0,2020-09-30
Kentucky,0,2020-09-30
Louisiana,0,2020-09-30
Maine,0,2020-09-30
Maryland,0,2020-09-30
Massachusetts,0,2020-09-30
Michigan,12,2020-09-30
Minnesota,21,2020-09-30
Mississippi,55,2020-09-30
Missouri,0,2020-09-30
Montana,0,2020-09-30
Nebraska,0,2020-09-30
Nevada,0,2020-09-30
New Hampshire,0,2020-09-30
New Jersey,47,2020-09-30
New Mexico,0,2020-09-30
New York,5,2020-09-30
North Carolina,0,2020-09-30
North Dakota,0,2020-09-30
Ohio,0,2020-09-30
Oklahoma,0,2020-09-30
Oregon,29,2020-09-30
Pennsylvania,0,2020-09-30
Rhode Island,100,2020-09-30
South Carolina,0,2020-09-30
South Dakota,0,2020-09-30
Tennessee,0,2020-09-30
Texas,0,2020-09-30
Utah,38,2020-09-30
Vermont,0,2020-09-30
Virginia,12,2020-09-30
Washington,30,2020-09-30
West Virginia,0,2020-09-30
Wisconsin,21,2020-09-30
Wyoming,0,2020-09-30
Alabama,0,2020-10-31
Alaska,0,2020-10-31
Arizona,0,2020-10-31
Arkansas,0,2020-10-31
California,0,2020-10-31
Colorado,0,2020-10-31
Connecticut,0,2020-10-31
